"Pos.","N°","Nombre","Clase","Total puntos","Dif. resp. 1°","MOTO","LIGA","CLUB","FN/RH","Q ","R1 ","R2 "
"1","98-E","salome henao torres","Femenina B","33","0","Yamaha","Antioquia","CLUB GRILLOS RACING","","3","15","15"
