"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","111","Martin OSPINA CUELLO","15","85 cc Junior","Yamaha","Bogotá D.C.","Xspeed Racing","","1:30.005","12","","19:03.567"
"2","222","Maximiliano RAMIREZ RESTREPO","13","85 cc Junior","Yamaha","Antioquia","STUNT FIVE","14.038","1:32.839","12","","19:17.605"
"3","120","Matias GOMEZ ORJUELA","11","85 cc Junior","KTM","Bogotá D.C.","Todo terreno track","44.153","1:32.662","12","","19:47.720"
"4","113","Tomas VERGARA ARANZAZU","10","85 cc Junior","Yamaha","Antioquia","CLUB MOTOCROSS DE YARUMAL","48.174","1:35.742","12","","19:51.741"
"5","331","Juan Pablo CARMONA GIRALDO","9","85 cc Junior","GasGas","Bogotá D.C.","Todo terreno track","58.093","1:35.017","12","","20:01.660"
"6","301","Sebastian SANDOVAL VERGARA","8","85 cc Junior","KTM","Bogotá D.C.","Xspeed Racing","1:21.985","1:38.863","12","","20:25.552"
"7","805","Adrian Roberto HERMIDA GONZALEZ","7","85 cc Junior","KTM","Bogotá D.C.","Todo terreno track","1 Vuelta","1:42.616","11","","19:49.351"
"8","762","Oscar Alejandro VALBUENA ECHEVERRI","6","85 cc Junior","GasGas","Antioquia","CLUB DE MOTOCICLISMO STUNT FIVE","2 Vueltas","1:48.566","10","","19:40.872"
