"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","235","Paco TORRES CASTAÑEDA","15","Mx master","Yamaha","Bogotá D.C.","Xspeed Racing","","1:42.478","5","","9:44.793"
"2","36","Jhon Jairo PINEDA VELASQUEZ","13","Mx master","Honda","Caldas","CLUB DE MOTOCICLISMO JP36","32.373","1:48.885","5","","10:17.166"
"3","335","JOSE LUIS IBARRA VALLEJO","11","Mx master","Unite Motor","Putumayo","CLUB EXTREME RACING","1:21.287","2:03.095","5","","11:06.080"
"4","79","Ricardo RESTREPO URIBE","10","Mx master","Yamaha","Antioquia","CLUB ANTIOQUIA 2 RUEDAS RACER","1:22.836","2:00.543","5","","11:07.629"
"5","191","Jorge Pulido","9","Mx master","Yamaha","Bogotá D.C.","Xspeed Racing","2:02.258","2:06.404","5","","11:47.051"
"6","214","Damian Monroy Valencia","8","Mx master","Yamaha","Antioquia","CLUB ANTIOQUIA 2 RUEDAS RACER","2:06.881","2:11.221","5","","11:51.674"
"7","979","Luis Alejandro Atuesta Ardila","7","Mx master","Honda","Santander","CLUB DEPORTIVO SANTANDER MAX EXTREMO","1 Vuelta","2:27.186","4","","11:41.804"
"NT","523","Richard Alexander ALARCON ALVAREZ","0","Mx master","KTM","Putumayo","CLUB EXTREME RACING","NT","","","",""
