"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","919","David CHACON GUZMAN","15","Mx pro","Honda","Bogotá D.C.","Todo terreno track","","1:34.889","14","","23:09.522"
"2","170","Juan Jose HOYOS VELEZ","13","Mx pro","Husqvarna","Risaralda","CLUB ENDUROCROSS","50.414","1:37.078","14","","23:59.936"
"3","837","JHOAN ANDRES BARRAGAN ALVAREZ","11","Mx pro","KTM","Putumayo","TEAM RACING MOCOA","59.140","1:38.215","14","","24:08.662"
"4","66","Miguel Angel ROJAS ALBA","10","Mx pro","KTM","Bogotá D.C.","Racing pilots Academy","1 Vuelta","1:42.413","13","","24:14.915"
"5","100","Juan Felipe Pulido","9","Mx pro","Yamaha","Bogotá D.C.","Xspeed Racing","2 Vueltas","1:49.389","12","","23:57.224"
"6","107","Miguel Angel FLOREZ VALENCIA","8","Mx pro","Yamaha","Antioquia","CLUB ANTIOQUIA 2 RUEDAS RACER","2 Vueltas","1:43.238","12","","23:58.663"
"NT","211","Yeison Alexander QUIÑONES RICO","0","Mx pro","Honda","Santander","CLUB DEPORTIVO SANTANDER MAX EXTREMO","NT","","","",""
