"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","139","Valentino ZULETA CARDONA","15","65 cc","KTM","Antioquia","CLUB ANTIOQUIA 2 RUEDAS RACER","","1:52.425","10","","19:53.602"
"2","121","Martin LONDOÑO VARGAS","13","65 cc","Cobra","Bogotá D.C.","Xspeed Racing","52.437","1:57.365","10","","20:46.039"
"3","888","Maximiliano YEPES ZAMORANO","11","65 cc","Yamaha","Antioquia","CLUB GRILLOS RACING","1:17.641","1:55.806","10","","21:11.243"
"4","35","Juan Angel MORALES GALLEGO","10","65 cc","Yamaha","Antioquia","CLUB GRILLOS RACING","1:28.734","2:00.008","10","","21:22.336"
"5","998","Jeronimo pulgarin cardona","9","65 cc","KTM","Antioquia","CLUB MOTOCROSS DE YARUMAL","1 Vuelta","2:14.734","9","","21:21.298"
"6","716","Thomas Andres MAHECHA CARRILLO","8","65 cc","Yamaha","Bogotá D.C.","Racing pilots Academy","2 Vueltas","2:17.445","8","","21:02.693"
"7","99","Benjamin ROCHA RUEDA","7","65 cc","KTM","Bogotá D.C.","Xspeed Racing","2 Vueltas","2:30.576","8","","21:38.676"
"8","232","thiago martinez mogollon","6","65 cc","KTM","Santander","CLUB DEPORTIVO SANTANDER MAX EXTREMO","2 Vueltas","2:40.880","8","","22:33.274"
"NT","602","dominic diaz herrera","0","65 cc","GasGas","Bogotá D.C.","Xspeed Racing","NT","","","",""
