"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","141","Isabela VILLEGAS BRAND","15","Femenina A","Yamaha","Valle del Cauca","Team Potenza","","1:46.631","9","","16:38.031"
"2","555","Luciana MORENO SALCEDO","13","Femenina A","Yamaha","Bogotá D.C.","Xspeed Racing","11.913","1:47.587","9","","16:49.944"
"3","32","Daniella ACOSTA SABOGAL","11","Femenina A","Husqvarna","Bogotá D.C.","Todo terreno track","17.934","1:45.763","9","","16:55.965"
"4","727","Alexandra NARVAEZ OLAYA","10","Femenina A","Honda","Risaralda","CLUB LOS GUEPARDOS","1:35.009","1:55.318","9","","18:13.040"
"5","828","Karol Melisa VARGAS CARVAJAL","9","Femenina A","LGP Mobility","Antioquia","CLUB MOTOCROSS YARUMAL","1:46.929","1:56.687","9","","18:24.960"
