"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","139","Valentino ZULETA CARDONA","3","65 cc","KTM","Antioquia","CLUB ANTIOQUIA 2 RUEDAS RACER","","1:34.589","7","","11:31.473"
"2","888","Maximiliano YEPES ZAMORANO","2","65 cc","Yamaha","Antioquia","CLUB GRILLOS RACING","9.406","1:33.908","7","","11:40.879"
"3","121","Martin LONDOÑO VARGAS","1","65 cc","Cobra","Bogotá D.C.","Xspeed Racing","12.986","1:33.608","7","","11:44.459"
"4","35","Juan Angel MORALES GALLEGO","1","65 cc","Yamaha","Antioquia","CLUB GRILLOS RACING","17.179","1:35.864","7","","11:48.652"
"5","998","Jeronimo pulgarin cardona","1","65 cc","KTM","Antioquia","CLUB MOTOCROSS DE YARUMAL","1:34.861","1:47.076","7","","13:06.334"
"6","716","Thomas Andres MAHECHA CARRILLO","1","65 cc","Yamaha","Bogotá D.C.","Racing pilots Academy","1 Vuelta","1:33.993","6","","11:36.864"
"7","99","Benjamin ROCHA RUEDA","1","65 cc","KTM","Bogotá D.C.","Xspeed Racing","1 Vuelta","1:54.844","6","","12:01.063"
"8","232","thiago martinez mogollon","1","65 cc","KTM","Santander","CLUB DEPORTIVO SANTANDER MAX EXTREMO","2 Vueltas","2:26.253","5","","12:54.122"
"NT","602","dominic diaz herrera","0","65 cc","GasGas","Bogotá D.C.","Xspeed Racing","NT","","","",""
