"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","111","Martin OSPINA CUELLO","3","85 cc Junior","Yamaha","Bogotá D.C.","Xspeed Racing","","1:29.478","7","","11:06.232"
"2","222","Maximiliano RAMIREZ RESTREPO","2","85 cc Junior","Yamaha","Antioquia","STUNT FIVE","9.353","1:31.147","7","","11:15.585"
"3","120","Matias GOMEZ ORJUELA","1","85 cc Junior","KTM","Bogotá D.C.","Todo terreno track","12.879","1:30.890","7","","11:19.111"
"4","113","Tomas VERGARA ARANZAZU","1","85 cc Junior","Yamaha","Antioquia","CLUB MOTOCROSS DE YARUMAL","15.403","1:31.790","7","","11:21.635"
"5","301","Sebastian SANDOVAL VERGARA","1","85 cc Junior","KTM","Bogotá D.C.","Xspeed Racing","55.113","1:37.388","7","","12:01.345"
"6","805","Adrian Roberto HERMIDA GONZALEZ","1","85 cc Junior","KTM","Bogotá D.C.","Todo terreno track","1:30.871","1:40.363","7","","12:37.103"
"7","762","Oscar Alejandro VALBUENA ECHEVERRI","1","85 cc Junior","GasGas","Antioquia","CLUB DE MOTOCICLISMO STUNT FIVE","1:43.862","1:42.672","7","","12:50.094"
"8","331","Juan Pablo CARMONA GIRALDO","1","85 cc Junior","GasGas","Bogotá D.C.","Todo terreno track","4 Vueltas","1:35.929","3","","11:37.493"
