"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","888","Maximiliano YEPES ZAMORANO","15","65 cc","Yamaha","Antioquia","CLUB GRILLOS RACING","","1:47.388","10","","18:45.727"
"2","121","Martin LONDOÑO VARGAS","13","65 cc","Cobra","Bogotá D.C.","Xspeed Racing","18.243","1:48.609","10","","19:03.970"
"3","35","Juan Angel MORALES GALLEGO","11","65 cc","Yamaha","Antioquia","CLUB GRILLOS RACING","1:42.603","1:54.494","10","","20:28.330"
"4","139","Valentino ZULETA CARDONA","10","65 cc","KTM","Antioquia","CLUB ANTIOQUIA 2 RUEDAS RACER","1 Vuelta","1:47.253","9","","18:47.278"
"5","998","Jeronimo pulgarin cardona","9","65 cc","KTM","Antioquia","CLUB MOTOCROSS DE YARUMAL","1 Vuelta","2:03.336","9","","20:14.037"
"6","716","Thomas Andres MAHECHA CARRILLO","8","65 cc","Yamaha","Bogotá D.C.","Racing pilots Academy","1 Vuelta","2:05.183","9","","20:19.638"
"7","99","Benjamin ROCHA RUEDA","7","65 cc","KTM","Bogotá D.C.","Xspeed Racing","2 Vueltas","2:13.353","8","","19:20.053"
"8","232","thiago martinez mogollon","6","65 cc","KTM","Santander","CLUB DEPORTIVO SANTANDER MAX EXTREMO","3 Vueltas","2:29.791","7","","20:47.868"
"NT","602","dominic diaz herrera","0","65 cc","GasGas","Bogotá D.C.","Xspeed Racing","NT","","","",""
