"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","919","David CHACON GUZMAN","3","Mx pro","Honda","Bogotá D.C.","Todo terreno track","","1:21.207","8","","11:21.237"
"2","837","JHOAN ANDRES BARRAGAN ALVAREZ","2","Mx pro","KTM","Putumayo","TEAM RACING MOCOA","10.704","1:22.795","8","","11:31.941"
"3","211","Yeison Alexander QUIÑONES RICO","1","Mx pro","Honda","Santander","CLUB DEPORTIVO SANTANDER MAX EXTREMO","51.962","1:24.856","8","","12:13.199"
"4","170","Juan Jose HOYOS VELEZ","1","Mx pro","Husqvarna","Risaralda","CLUB ENDUROCROSS","1:00.355","1:23.701","8","","12:21.592"
"5","107","Miguel Angel FLOREZ VALENCIA","1","Mx pro","Yamaha","Antioquia","CLUB ANTIOQUIA 2 RUEDAS RACER","1:05.287","1:23.419","8","","12:26.524"
"6","100","Juan Felipe Pulido","1","Mx pro","Yamaha","Bogotá D.C.","Xspeed Racing","1:10.288","1:28.273","8","","12:31.525"
"NT","66","Miguel Angel ROJAS ALBA","0","Mx pro","KTM","Bogotá D.C.","Racing pilots Academy","NT","","","",""
