"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","155","Juan Felipe HERNANDEZ ALZATE","15","200 cc 2T A/A","Yamaha","Meta","CLUB LLANEROS RANCING","","1:17.678","8","","10:32.197"
"2","222-E","Jeisson David LAMILLA","13","200 cc 2T A/A","Yamaha","Cauca","CLUB CORONA CLUB XTREME PARK","0.034","1:17.702","8","","10:32.231"
"3","166","Johan Camilo GIRALDO RAMIREZ","11","200 cc 2T A/A","Yamaha","Quindío","CLUB MONSTER GARAGE","0.069","1:17.565","8","","10:32.266"
"4","528","Juan Andres MARIN ARANGO","10","200 cc 2T A/A","Yamaha","Valle del Cauca","MOTOCLUB TRAVESURAS","0.394","1:17.876","8","","10:32.591"
"5","207","David Alejandro FORERO ZAPATA","9","200 cc 2T A/A","Yamaha","Putumayo","TEAM RACING MOCOA","0.491","1:17.649","8","","10:32.688"
"6","17","Cristian Camilo VASQUEZ POSADA","8","200 cc 2T A/A","Yamaha","Antioquia","CLUB ANTIOQUIA 2 RUEDAS RACER","10.128","1:18.885","8","","10:42.325"
"7","243","David Fernando BURBANO GOMEZ","7","200 cc 2T A/A","Yamaha","Putumayo","TEAM RACING MOCOA","10.423","1:18.237","8","","10:42.620"
"8","813","Juan Felipe SIERRA OSORIO","6","200 cc 2T A/A","Yamaha","Cundinamarca","CLUB GIRARDOT RACING","10.508","1:18.883","8","","10:42.705"
"9","41","Nicolas DUQUE PATIÑO","5","200 cc 2T A/A","Honda","Meta","VILLAVICENCIO RACING CLUB","10.558","1:19.018","8","","10:42.755"
"10","194","Egdar Andres VELEZ MOLINA","4","200 cc 2T A/A","Yamaha","Valle del Cauca","Dos Ruedas Racing Team","12.487","1:19.408","8","","10:44.684"
"11","429","Valentina MARTINEZ TRUJILLO","3","200 cc 2T A/A","Yamaha","Tolima","CLUB PISTON RACING","12.873","1:19.443","8","","10:45.070"
"12","745","Jeronimo HENAO MARIN","2","200 cc 2T A/A","Yamaha","Cauca","","17.873","1:19.411","8","","10:50.070"
"13","137","Alvaro Javier PLAZAS GONZALEZ","1","200 cc 2T A/A","Yamaha","Cauca","CLUB CORONA CLUB XTREME PARK","17.963","1:19.588","8","","10:50.160"
"14","690","Juan Pablo ARCILA ORTIZ","1","200 cc 2T A/A","Yamaha","Antioquia","","49.397","1:23.320","8","","11:21.594"
"15","617","Julio Ferney RODRIGUEZ MONTAÑA","1","200 cc 2T A/A","Yamaha","Tolima","CLUB PISTON RACING","1:14.392","1:27.115","8","","11:46.589"
"16","637","Jhon Jairo RAMIREZ VASQUEZ","0","200 cc 2T A/A","Kawasaki","Antioquia","CLUB GRILLOS RACING","1:14.418","1:26.663","8","","11:46.615"
"17","390","Leider Johan ACEVEDO PERILLA","0","200 cc 2T A/A","Yamaha","Cesar","K-LIMA RACING","1 Vuelta","1:18.956","7","","10:56.792"
"18","214","Gabriel Alejandro VALDIVIESO FLOREZ","0","200 cc 2T A/A","GasGas","Bogotá D.C.","Racing pilots Academy","1 Vuelta","1:19.033","7","","10:59.658"
"NT","600","Brayan Humberto DIAZ CRUZ","0","200 cc 2T A/A","Yamaha","Tolima","CLUB PISTON RACING","NT","1:23.997","7","","9:59.430"
"NT","714","Oscar Alejandro RUIZ RESTREPO","0","200 cc 2T A/A","Yamaha","Antioquia","CLUB LOS PASKINES","NT","1:17.426","6","","7:55.990"
"NT","377","Edgar Adolfo ROCHA TAPIAS","0","200 cc 2T A/A","Yamaha","Cundinamarca","CLUB IGUANA RACING GIRARDOT","NT","1:22.265","6","","8:24.074"
"NT","522-E","Bryan MORALES GARCIA","0","200 cc 2T A/A","Yamaha","Cauca","CLUB CORONA CLUB XTREME PARK","NT","1:23.083","6","","8:26.126"
"NT","343","Juan Pablo BURBANO GOMEZ","0","200 cc 2T A/A","Yamaha","Putumayo","TEAM RACING MOCOA","NT","1:24.066","6","","8:35.647"
"NT","786","Johan Daniel BARAJAS BARRIOS","0","200 cc 2T A/A","Yamaha","Cesar","K-LIMA RACING","NT","1:21.670","6","","9:59.444"
"NT","88","Gerardo camilo TORRES","0","200 cc 2T A/A","Yamaha","Valle del Cauca","Dos Ruedas Racing Team","NT","1:19.798","5","","6:47.900"
"NT","554","Juan Camilo ALVAREZ PANTOJA","0","200 cc 2T A/A","Yamaha","Nariño","CLUB DEPORTIVO SOLIMOTOS","NT","1:21.835","4","","5:36.318"
"NT","291","Juan David RIVERA PARRA","0","200 cc 2T A/A","Yamaha","Nariño","CLUB MOTEROS RIDERS LA UNION","NT","1:21.778","3","","4:14.146"
"NT","140","Luis Felipe NUÑEZ HERNANDEZ","0","200 cc 2T A/A","Yamaha","Huila","CLUB MOTO JAPONESA","NT","1:23.171","2","","2:52.963"
"NT","98","Mateo CASTELLANOS CARVAJAL","0","200 cc 2T A/A","Yamaha","Caldas","CLUB JHC RACING","NT","1:21.984","1","","1:23.642"
"NT","227","Rigo German SALAZAR CERON","0","200 cc 2T A/A","Yamaha","Quindío","CLUB MONSTER GARAGE","NT","1:21.899","1","","1:25.653"
"NT","28","Jose Miguel GONZALEZ HERNANDEZ","0","200 cc 2T A/A","Yamaha","Quindio","","NT","","","",""
