"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","517","Lyam Andres RIOS QUINTERO","15","Mini bike 190","Yamaha","Cesar","K-LIMA RACING","","1:03.646","8","","8:36.052"
"2","214","Gabriel Alejandro VALDIVIESO FLOREZ","13","Mini bike 190","GasGas","Bogotá D.C.","Racing pilots Academy","3.454","1:03.782","8","","8:39.506"
"3","424","Juan Manuel FORERO BANDERA","11","Mini bike 190","Yamaha","Tolima","CLUB PISTON RACING","9.233","1:04.603","8","","8:45.285"
"4","76","Santiago JIMENEZ MEJIA","10","Mini bike 190","Husqvarna","Antioquia","CLUB ANTIOQUIA 2 RUEDAS RACER","13.355","1:04.390","8","","8:49.407"
"5","518","Alan Javier RIOS QUINTERO","9","Mini bike 190","Yamaha","Cesar","K-LIMA RACING","37.087","1:07.364","8","","9:13.139"
"6","558","Fabian Yesid SANABRIA ZEA","8","Mini bike 190","Beta","Bogotá D.C.","Racing pilots Academy","40.514","1:08.235","8","","9:16.566"
"NT","312","Eder Sebastian JARAMILLO YARA","0","Mini bike 190","KTM","Tolima","CLUB PISTON RACING","NT","1:07.667","7","","8:00.646"
"NT","590","Giovanni Andres AREVALO SALCEDO","0","Mini bike 190","Ducati","Bogotá D.C.","Todo terreno track","NT","1:07.654","5","","5:42.320"
