"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","468","Christian CAJICA","15","Cuatrimotard","Honda","Bogotá D.C.","Racing pilots Academy","","1:07.828","6","","6:55.311"
"2","527","David Alejandro FRANCO OROZCO","13","Cuatrimotard","Suzuki","Antioquia","STUNT FIVE","10.581","1:08.844","6","","7:05.892"
"3","230","Juan David MUÑOZ RESTREPO","11","Cuatrimotard","Yamaha","Antioquia","CLUB GRILLOS RACING","17.251","1:10.412","6","","7:12.562"
"4","143","Jorge Enrique ESPINOSA ROMERO","10","Cuatrimotard","Honda","Bogotá D.C.","Racing pilots Academy","26.099","1:11.921","6","","7:21.410"
"5","437","Julián Enrique GONZALEZ ALFONSO","9","Cuatrimotard","Suzuki","Antioquia","CLUB MOTOCROSS YARUMAL","35.761","1:13.238","6","","7:31.072"
"6","192","Juan Sebastian MEDINA ACEVEDO","8","Cuatrimotard","Yamaha","Antioquia","CLUB MOTOCROSS DE YARUMAL","44.259","1:15.669","6","","7:39.570"
"7","6","Mauricio RUIZ ANGEL","7","CUATRIMOTARD","Yamaha","Antioquia","STUNT FIVE","1:22.762","1:20.212","6","","8:18.073"
"8","778","Jhonatan Stevens  IDAGARRA LOPEZ","6","Cuatrimotard","Yamaha","Antioquia","CLUB DE MOTOCICLISMO STUNT FIVE","1 Vuelta","1:16.769","5","","7:08.274"
"9","575","Carlos Enrique GONZALEZ MORA","5","CUATRIMOTARD","Honda","Antioquia","CLUB MOTOCROSS YARUMAL","1 Vuelta","1:25.700","5","","7:21.349"
