"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","227","Leonel giraldo jaramillo","3","Inicio","Yamaha","Tolima","GR 522 RACING","","1:24.501","7","","10:33.246"
"2","707-E","Cristian Felipe Aguirre Vélez","2","Inicio","Yamaha","Antioquia","Club Motocross Medellín","1.557","1:25.254","7","","10:34.803"
"3","821-E","John Fredy Hernández Osorio","1","Inicio","Yamaha","Caldas","CLUB VILLAMARIA RACING CLUB","5.579","1:25.541","7","","10:38.825"
"4","75","Juan Pablo Cardona Carvajal","1","Inicio","Honda","Antioquia","CLUB MOTOCROSS YARUMAL","37.764","1:26.117","7","","11:11.010"
