"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","707-E","Cristian Felipe Aguirre Vélez","15","Inicio","Yamaha","Antioquia","Club Motocross Medellín","","1:26.846","12","","18:26.627"
"2","227","Leonel giraldo jaramillo","13","Inicio","Yamaha","Tolima","GR 522 RACING","8.506","1:27.511","12","","18:35.133"
"3","75","Juan Pablo Cardona Carvajal","11","Inicio","Honda","Antioquia","CLUB MOTOCROSS YARUMAL","9.153","1:28.076","12","","18:35.780"
"4","821-E","John Fredy Hernández Osorio","10","Inicio","Yamaha","Caldas","CLUB VILLAMARIA RACING CLUB","18.673","1:28.785","12","","18:45.300"
