"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","919","David CHACON GUZMAN","15","Mx Pro","Honda","Bogotá D.C.","Todo terreno track","","1:16.465","17","","22:50.088"
"2","837","JHOAN ANDRES BARRAGAN ALVAREZ","13","Mx Pro","Husqvarna","Putumayo","TEAM RACING MOCOA","35.762","1:18.862","17","","23:25.850"
"3","54","Thomas ZULUAGA GIRALDO","11","Mx Pro","Yamaha","Antioquia","CLUB GRILLOS RACING","1 Vuelta","1:18.857","16","","22:51.272"
"4","235","Paco TORRES CASTAÑEDA","10","Mx Pro","Yamaha","Bogotá D.C.","Xspeed Racing","1 Vuelta","1:22.307","16","","23:13.364"
"5","107","Miguel Angel FLOREZ VALENCIA","9","Mx Pro","Yamaha","Antioquia","CLUB ANTIOQUIA 2 RUEDAS RACER","1 Vuelta","1:23.426","16","","23:17.938"
"6","60","Juan Esteban Montoya","8","Mx Pro","Husqvarna","Tolima","GR 522 RACING","1 Vuelta","1:22.025","16","","23:38.834"
"7","211","Yeison Alexander QUIÑONES RICO","7","Mx Pro","Honda","Santander","CLUB DEPORTIVO SANTANDER MAX EXTREMO","2 Vueltas","1:18.587","15","","24:20.592"
"NT","627","JERONIMO ROMAN VELASQUEZ","0","Mx Pro","Yamaha","Antioquia","CLUB ANTIOQUIA 2 RUEDAS RACER","NT","1:22.485","5","","8:57.817"
