"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","206","Juan Martin HOYOS VASQUEZ","15","50 cc","Yamaha","Antioquia","STUNT FIVE","","1:41.002","8","","14:15.959"
"2","716","Thomas Andres MAHECHA CARRILLO","13","50 cc","Cobra","Bogotá D.C.","Racing pilots Academy","4.016","1:41.394","8","","14:19.975"
"3","607","Milan ORTIZ DUQUE","11","50 cc","Cobra","Bogotá D.C.","Racing pilots Academy","17.424","1:41.946","8","","14:33.383"
"4","101","Martín Silva OROZCO","10","50 cc","Honda","Caldas","CLUB DE MOTOCICLISMO JP36","44.226","1:47.050","8","","15:00.185"
"5","317","Elias YEPES ZAMORANO","9","50 cc","KTM","Antioquia","CLUB GRILLOS RACING","1:13.404","1:49.987","8","","15:29.363"
"NT","927","Emiliano MENDEZ CANO","0","50 cc","KTM","Risaralda","CLUB LOS GUEPARDOS","NT","","","","40.473"
