"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","139","Valentino ZULETA CARDONA","15","65 cc","KTM","Antioquia","CLUB ANTIOQUIA 2 RUEDAS RACER","","1:30.472","12","","18:53.314"
"2","888","Maximiliano YEPES ZAMORANO","13","65 cc","Yamaha","Antioquia","CLUB GRILLOS RACING","13.125","1:31.378","12","","19:06.439"
"3","35","Juan Angel MORALES GALLEGO","11","65 cc","Yamaha","Antioquia","CLUB GRILLOS RACING","23.082","1:17.113","12","","19:16.396"
"4","916","Oskar David VERGARA ARIZA","10","65 cc","Yamaha","Antioquia","CLUB MOTOCROSS YARUMAL","1:33.936","1:37.108","12","","20:27.250"
"5","716","Thomas Andres MAHECHA CARRILLO","9","65 cc","Yamaha","Bogotá D.C.","Racing pilots Academy","1 Vuelta","1:34.729","11","","19:45.531"
"6","206","Juan Martin HOYOS VASQUEZ","8","65 cc","Yamaha","Antioquia","STUNT FIVE","2 Vueltas","1:50.538","10","","19:15.830"
"7","232","thiago martinez mogollon","7","65 cc","KTM","Santander","CLUB DEPORTIVO SANTANDER MAX EXTREMO","3 Vueltas","1:58.204","9","","19:40.438"
"NT","215","Sebastian LOPEZ CORTES","0","65 cc","KTM","Nariño","CLUB DEPORTIVO BUFALO XTREM","NT","1:46.250","2","","4:21.451"
