"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","919","David CHACON GUZMAN","3","Mx Pro","Honda","Bogotá D.C.","Todo terreno track","","1:16.147","8","","10:48.219"
"2","837","JHOAN ANDRES BARRAGAN ALVAREZ","2","Mx Pro","Husqvarna","Putumayo","TEAM RACING MOCOA","9.460","1:17.275","8","","10:57.679"
"3","211","Yeison Alexander QUIÑONES RICO","1","Mx Pro","Honda","Santander","CLUB DEPORTIVO SANTANDER MAX EXTREMO","38.870","1:19.641","8","","11:27.089"
"4","54","Thomas ZULUAGA GIRALDO","1","Mx Pro","Yamaha","Antioquia","CLUB GRILLOS RACING","42.911","1:19.220","8","","11:31.130"
"5","627","JERONIMO ROMAN VELASQUEZ","1","Mx Pro","Yamaha","Antioquia","CLUB ANTIOQUIA 2 RUEDAS RACER","49.851","1:20.579","8","","11:38.070"
"6","60","Juan Esteban Montoya","1","Mx Pro","Husqvarna","Tolima","GR 522 RACING","1:00.467","1:19.561","8","","11:48.686"
"7","107","Miguel Angel FLOREZ VALENCIA","1","Mx Pro","Yamaha","Antioquia","CLUB ANTIOQUIA 2 RUEDAS RACER","1:09.858","1:24.349","8","","11:58.077"
"8","235","Paco TORRES CASTAÑEDA","1","Mx Pro","Yamaha","Bogotá D.C.","Xspeed Racing","1:11.043","1:21.429","8","","11:59.262"
