"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","36","Jhon Jairo PINEDA VELASQUEZ","15","Mx Master","Honda","Caldas","CLUB DE MOTOCICLISMO JP36","","1:24.184","12","","18:09.236"
"2","71-E","Martin velez trujillo","13","Mx Master","Honda","Caldas","CLUB DE MOTOCICLISMO JP36","7.152","1:25.540","12","","18:16.388"
"3","235","Paco TORRES CASTAÑEDA","11","Mx Master","Yamaha","Bogotá D.C.","Xspeed Racing","10.993","1:25.646","12","","18:20.229"
"4","79","Ricardo RESTREPO URIBE","10","Mx Master","Yamaha","Antioquia","CLUB ANTIOQUIA 2 RUEDAS RACER","1:06.329","1:27.450","12","","19:15.565"
"5","335","JOSE LUIS IBARRA VALLEJO","9","Mx Master","Unite Motor","Putumayo","CLUB EXTREME RACING","1:44.837","1:30.675","12","","19:54.073"
"6","214","Damian Monroy Valencia","8","Mx Master","Yamaha","Antioquia","CLUB ANTIOQUIA 2 RUEDAS RACER","1 Vuelta","1:34.181","11","","18:18.205"
"7","523","Richard Alexander ALARCON ALVAREZ","7","Mx Master","KTM","Putumayo","CLUB EXTREME RACING","2 Vueltas","1:40.443","10","","18:40.757"
"NT","84-E","Felipe BARDAWIL ECHEVERRI","0","Mx Master","Kawasaki","Caldas","CLUB MX PRO","NT","1:33.388","3","","5:23.145"
