"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","81","Santiago Garcés Jiménez","15","Libre novatos","Yamaha","Cauca","CLUB CORONA CLUB XTREME PARK","","1:18.563","11","","15:13.187"
"2","172","Brian Stiven ALVAREZ GRISALES","13","Libre novatos","Honda","Tolima","CLUB PISTON RACING","6.525","1:19.616","11","","15:19.712"
"3","444","Faber Andrés giraldo","11","Libre novatos","KTM","Valle del Cauca","Carasucias","9.089","1:20.014","11","","15:22.276"
"4","88","Edison SAntiago GONZALEZ VELOZA","10","Libre novatos","KTM","Tolima","CLUB PISTON RACING","14.762","1:18.992","11","","15:27.949"
"5","222","Albeiro Aldemar Alvear Ortega","9","Libre novatos","KTM","Valle del Cauca","Carasucias","23.970","1:21.143","11","","15:37.157"
"6","92","Nelson Osorio","8","Libre novatos","KTM","Valle del Cauca","Carasucias","26.635","1:21.601","11","","15:39.822"
"7","217","Hector Fabio Restrepo","7","Libre novatos","KTM","Valle del Cauca","Carasucias","55.626","1:17.270","11","","16:08.813"
"8","488-E","Diego Antonio Arango Ocampo","6","Libre novatos","Yamaha","Tolima","CLUB PISTON RACING","1:25.242","1:20.659","11","","16:38.429"
