"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","88","Edison SAntiago GONZALEZ VELOZA","15","200 Novatos","Honda","Tolima","CLUB PISTON RACING","","1:20.005","10","","13:56.568"
"2","81","Santiago Garcés Jiménez","13","200 Novatos","Yamaha","Cauca","CLUB CORONA CLUB XTREME PARK","2.804","1:19.962","10","","13:59.372"
"3","172","Brian Stiven ALVAREZ GRISALES","11","200 Novatos","Honda","Tolima","CLUB PISTON RACING","3.889","1:20.114","10","","14:00.457"
"4","488-E","Diego Antonio Arango Ocampo","10","200 Novatos","Honda","Tolima","CLUB PISTON RACING","16.793","1:21.088","10","","14:13.361"
"5","123-E","BRAYAN ALFONSO SALGUERO","9","200 Novatos","Yamaha","Tolima","Moto Master Training","30.760","1:22.314","10","","14:27.328"
"6","26","Rene Alberto ACOSTA CRIOLLO","8","200 Novatos","Husqvarna","Quindío","CLUB RUTEROS DEL QUINDIO","39.945","1:23.906","10","","14:36.513"
"7","92","Nelson Osorio","7","200 Novatos","Honda","Valle del Cauca","Carasucias","51.721","1:25.178","10","","14:48.289"
