"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","132","Uberney VALENCIA MARTINEZ","15","Master","KTM","Valle del Cauca","Carasucias","","1:19.205","10","","13:52.959"
"2","222","Albeiro Aldemar Alvear Ortega","13","Master","KTM","Valle del Cauca","Carasucias","26.864","1:19.518","10","","14:19.823"
"3","251","Eder Danny TAPIERO LOPEZ","11","Master","KTM","Valle del Cauca","MOTOCLUB TRAVESURAS","41.297","1:19.888","10","","14:34.256"
"4","188","Edison Gonzales Botero","10","Master","KTM","Tolima","CLUB PISTON RACING","48.655","1:24.680","10","","14:41.614"
