"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","114","Miguel Angel LOPEZ MARTINEZ","15","Libre pro","Husqvarna","Quindío","CLUB RUTEROS DEL QUINDIO","","1:10.894","13","","16:12.655"
"2","922-E","Juan Esteban Montoya","13","Libre pro","KTM","Tolima","GR 522 RACING","5.771","1:12.326","13","","16:18.426"
"3","581-E","Cesar Sneyder HERRERA TELLEZ","11","Libre pro","GasGas","Tolima","GR 522 RACING","21.823","1:13.162","13","","16:34.478"
"4","199","Nicolas Felipe REY REY","10","Libre pro","KTM","Cundinamarca","CLUB IGUANA RACING GIRARDOT","25.079","1:13.438","13","","16:37.734"
"5","563","Jhon Jader Valero Palencia","9","Libre pro","Yamaha","Cauca","CLUB CORONA CLUB XTREME PARK","54.345","1:14.629","13","","17:07.000"
"6","710","Juan David MENDOZA DUARTE","8","Libre pro","Yamaha","Meta","VILLAVICENCIO RACING CLUB","1 Vuelta","1:16.630","12","","16:17.725"
"NT","630","Samuel Andres PINTO DUARTE","0","Libre pro","Yamaha","Meta","VILLAVICENCIO RACING CLUB","NT","","","",""
