"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","199","Nicolas Felipe REY REY","3","125 cc","KTM","Cundinamarca","CLUB IGUANA RACING GIRARDOT","","1:14.434","8","","10:26.466"
"2","114","Miguel Angel LOPEZ MARTINEZ","2","125 cc","Husqvarna","Quindío","CLUB RUTEROS DEL QUINDIO","0.001","1:13.271","8","","10:26.467"
"3","710","Juan David MENDOZA DUARTE","1","125 cc","Yamaha","Meta","VILLAVICENCIO RACING CLUB","47.994","1:19.178","8","","11:14.460"
"4","715","Joan esteban Valdez Osorio","1","125 cc","Husqvarna","Quindío","CLUB RUTEROS DEL QUINDIO","55.473","1:20.307","8","","11:21.939"
"5","130","Santiago GUTIERREZ CASTILLO","1","125 cc","GasGas","Bogotá D.C.","Todo terreno track","59.370","1:20.480","8","","11:25.836"
"6","113","Tomas VERGARA ARANZAZU","1","125 cc","Yamaha","Antioquia","CLUB MOTOCROSS DE YARUMAL","1:01.746","1:21.392","8","","11:28.212"
"7","630","Samuel Andres PINTO DUARTE","1","125 cc","Yamaha","Meta","VILLAVICENCIO RACING CLUB","1:05.908","1:19.343","8","","11:32.374"
