"Pos.","N°","Nombre","Puntos","Clase","MOTO","LIGA","CLUB","Dif. resp. 1°","Mejor Tm","Vueltas","Comentario","Total T°"
"1","172","Brian Stiven ALVAREZ GRISALES","3","LIBRE NOVATOS","Honda","Tolima","CLUB PISTON RACING","","1:17.416","8","","10:50.752"
"2","81","Santiago Garcés Jiménez","2","Libre novatos","Yamaha","Cauca","CLUB CORONA CLUB XTREME PARK","0.519","1:17.914","8","","10:51.271"
"3","444","Faber Andrés giraldo","1","Libre novatos","KTM","Valle del Cauca","Carasucias","12.620","1:19.661","8","","11:03.372"
"4","88","Edison SAntiago GONZALEZ VELOZA","1","Libre novatos","KTM","Tolima","CLUB PISTON RACING","16.969","1:18.551","8","","11:07.721"
"5","488-E","Diego Antonio Arango Ocampo","1","Libre novatos","Yamaha","Tolima","CLUB PISTON RACING","18.012","1:19.910","8","","11:08.764"
"6","92","Nelson Osorio","1","Libre novatos","KTM","Valle del Cauca","Carasucias","25.741","1:20.697","8","","11:16.493"
"7","222","Albeiro Aldemar Alvear Ortega","1","Libre novatos","KTM","Valle del Cauca","Carasucias","26.025","1:20.619","8","","11:16.777"
"8","217","Hector Fabio Restrepo","1","Libre novatos","KTM","Valle del Cauca","Carasucias","1 Vuelta","1:17.828","7","","11:29.132"
